REF_AREA,Country,Year,Pillar,yhat,yhat_lower,yhat_upper
BHS,"Bahamas, The",2026,score_manuf,0.3039416211720254,0.25610764917493,0.35085778415517244
BHS,"Bahamas, The",2027,score_manuf,0.3035149337875084,0.25332403443964907,0.3505118787035744
BHS,"Bahamas, The",2024,score_digital,0.6174926916644381,0.5300586982791561,0.7137397400431228
BHS,"Bahamas, The",2025,score_digital,0.6347737761078356,0.5446874398528052,0.7290871174266281
BHS,"Bahamas, The",2026,score_digital,0.6520076444735188,0.5645934245573078,0.7346971690786671
BHS,"Bahamas, The",2027,score_digital,0.6692415128392021,0.5869367269054051,0.7601089154893911
BHR,Bahrain,2024,score_fdi,0.21715186959136112,0.1730473223691258,0.2642767693305345
BHR,Bahrain,2025,score_fdi,0.21868514157888164,0.17370334415584265,0.2648294094251368
BHR,Bahrain,2026,score_fdi,0.22021422429867674,0.17223310570029918,0.2674696977214834
BHR,Bahrain,2027,score_fdi,0.22174330701847178,0.17008720776372646,0.26718874173090046
BHR,Bahrain,2024,score_banking,0.3537905124187915,0.3338822659965995,0.373293628398697
BHR,Bahrain,2025,score_banking,0.3570144397542306,0.33721829423528527,0.37702068312636344
BHR,Bahrain,2026,score_banking,0.36022955854503735,0.3413227999593067,0.3793270376614582
BHR,Bahrain,2027,score_banking,0.3634446773358441,0.3437518515836161,0.3833380163966197
BHR,Bahrain,2024,score_manuf,0.4451450294552837,0.4181782852563909,0.4710851151448853
BHR,Bahrain,2025,score_manuf,0.44979317999495577,0.42254516017889515,0.4772505805387951
BHR,Bahrain,2026,score_manuf,0.4544286306697653,0.4281339621016148,0.4816645570983373
BHR,Bahrain,2027,score_manuf,0.4590640813445749,0.4324945384829453,0.48407209219938985
BHR,Bahrain,2024,score_digital,0.6199495376349899,0.5349915310512462,0.7139908136375143
BHR,Bahrain,2025,score_digital,0.6373356349269315,0.5446328977968974,0.7270382272701915
BHR,Bahrain,2026,score_digital,0.6546742292208075,0.5606314052172947,0.7366166392004176
BHR,Bahrain,2027,score_digital,0.6720128235146836,0.5820331943654642,0.7624676002524329
BGD,Bangladesh,2024,score_fdi,0.12623720242284828,0.11379899028227113,0.13853872775558002
BGD,Bangladesh,2025,score_fdi,0.12912415383238518,0.11479796919285827,0.14105607366205875
BGD,Bangladesh,2026,score_fdi,0.1320032173965408,0.11885897623619607,0.14552336431919863
BGD,Bangladesh,2027,score_fdi,0.13488228096069643,0.12153367436810589,0.14805353630780999
BGD,Bangladesh,2024,score_banking,0.2828136532067386,0.27638375993363273,0.28915763401037675
BGD,Bangladesh,2025,score_banking,0.2881998575155704,0.2816011620180582,0.29476760931783785
BGD,Bangladesh,2026,score_banking,0.29357134541918684,0.28762605631865185,0.3000022907398509
BGD,Bangladesh,2027,score_banking,0.29894283332280336,0.29287633539975033,0.3054458707853006
BGD,Bangladesh,2024,score_manuf,0.4294958552986647,0.4229681362060794,0.4358475090853763
BGD,Bangladesh,2025,score_manuf,0.435112180383661,0.42859734034765656,0.4410574844183194
BGD,Bangladesh,2026,score_manuf,0.44071316031815194,0.43437279084575003,0.44714395588728567
BGD,Bangladesh,2027,score_manuf,0.44631414025264277,0.44006251984805267,0.4527000977893825
BGD,Bangladesh,2024,score_digital,0.33168509245019273,0.32009557593631643,0.3426858528716605
BGD,Bangladesh,2025,score_digital,0.344790112651418,0.3338188455522152,0.356495793128176
BGD,Bangladesh,2026,score_digital,0.35785932678651966,0.34747072057228556,0.36896980406515406
BGD,Bangladesh,2027,score_digital,0.3709285409216213,0.36035810328238516,0.38199010216967505
BRB,Barbados,2024,score_fdi,0.2236858445297141,0.17834203846980867,0.26888168653574696
BRB,Barbados,2025,score_fdi,0.2257005347366245,0.1838141141122678,0.2731118419516069
BRB,Barbados,2026,score_fdi,0.22770972032548317,0.18296211986097732,0.27448138082331885
BRB,Barbados,2027,score_fdi,0.22971890591434188,0.18400423236354999,0.2758176252073941
BRB,Barbados,2024,score_banking,0.39923274750758664,0.3823143077053768,0.4165355397448032
BRB,Barbados,2025,score_banking,0.4021795334422173,0.38529878387840893,0.4188647895960014
BRB,Barbados,2026,score_banking,0.4051182680491577,0.3881158876578322,0.420758400835244
BRB,Barbados,2027,score_banking,0.40805700265609807,0.3913554689470289,0.425360264378046
BRB,Barbados,2024,score_manuf,0.32710099378878194,0.2949290066754449,0.361213990948544
BRB,Barbados,2025,score_manuf,0.3266685557346979,0.2920904177876663,0.3597816959125807
BRB,Barbados,2026,score_manuf,0.32623729920535177,0.2954430705132997,0.36031175978390845
BRB,Barbados,2027,score_manuf,0.3258060426760056,0.2946552780518461,0.36142016398163584
